fixed acidity,volatile acidity,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates
6.7,0.37,22,149,0.9953,3.16,0.47000000000000003
7.1,0.37,27,126,0.9918,3.19,0.62
6.9,0.25,37,128,0.9936,3.27,0.33999999999999997
6.8,0.23,56,173,0.9984,3.06,0.41000000000000003
6.4,0.26,35,162,0.9956,3.3899999999999997,0.58
7.6,0.3,57,191,0.9966,3.08,0.4
9.4,0.16,14,67,0.9942,3.07,0.32
6.8,0.23,56,173,0.9984,3.06,0.41000000000000003
6.4,0.26,35,162,0.9956,3.3899999999999997,0.58
7.6,0.3,57,191,0.9966,3.08,0.4
7.5,0.32999999999999996,29,119,0.9974,3.16,0.39
7.6,0.38,9,116,0.9944,3.15,0.41000000000000003
8.8,0.2,60,184,1.0008,3.2800000000000002,0.7899999999999999
7.5,0.32999999999999996,29,119,0.9974,3.16,0.39
8.8,0.2,60,184,1.0008,3.2800000000000002,0.7899999999999999
6.6,0.36,39,184,0.9928,3.18,0.41000000000000003
7.6,0.38,9,116,0.9944,3.15,0.41000000000000003
5.6,0.46,24,72,0.9908,3.29,0.37
7.2,0.15000000000000002,18,110,0.9917,3.19,0.43000000000000005
8.2,0.42000000000000004,31,100,0.9911,3,0.32
6.8,0.3,10,164,0.9912,3.09,0.53
6.7,0.27,34,131,0.9953,3.36,0.5
7.2,0.5,46,114,0.9932,3.19,0.33999999999999997
6,0.26,27,96,0.9896,3.38,0.44
6.8,0.32999999999999996,38,131,0.9889,3.19,0.41000000000000003
6.8,0.3,10,164,0.9912,3.09,0.53
7.4,0.29000000000000004,23,110,0.9926,3.07,0.38
8.2,0.42000000000000004,31,100,0.9911,3,0.32
7.3,0.19,34,231,0.9964,3.36,0.54
6.5,0.32,35,165,0.9974,3.22,0.32
7.1,0.32,13,84,0.9944,3.42,0.6
6.5,0.32,35,165,0.9974,3.22,0.32
7.3,0.19,34,231,0.9964,3.36,0.54
7.3,0.17,35,240,0.9963,3.36,0.54
7.7,0.44,41,167,0.9948,3.12,0.43000000000000005
7.7,0.44,41,167,0.9948,3.12,0.43000000000000005
7.4,0.49,34,153,0.9953,3.13,0.51
7.7,0.44,41,167,0.9948,3.12,0.43000000000000005
7.4,0.49,34,153,0.9953,3.13,0.51
6.4,0.21000000000000002,43,160,0.9949,3.6,0.41000000000000003
8,0.55,37,213,0.9988,2.9899999999999998,0.56
7,0.19,27,104,0.9954,3.04,0.54
7.2,0.24000000000000002,37,102,0.992,3.27,0.64
6.5,0.33999999999999997,53,247,0.9984,3.44,0.55
7,0.19,27,104,0.9954,3.04,0.54
6.9,0.18,24,164,0.9926,3.42,0.51
7.2,0.24000000000000002,37,102,0.992,3.27,0.64
8.2,0.18,96,249,0.9976,3.07,0.52
8.3,0.28,32,139,0.9972,3.3299999999999996,0.77
6.1,0.33999999999999997,21,94,0.991,3.29,0.62
7.4,0.44,44,157,0.998,3.27,0.44
7.6,0.26,62,180,0.9966,3.07,0.38
7.4,0.44,44,157,0.998,3.27,0.44
8.7,0.49,34,243,1.0007,2.98,0.8200000000000001
7,0.24000000000000002,48,189,0.992,3.25,0.42000000000000004
7.1,0.25,50,181,0.9924999999999999,3.2,0.42000000000000004
6.1,0.33999999999999997,21,94,0.991,3.29,0.62
6.4,0.18,36,127,0.9934,3.6,0.6699999999999999
8.3,0.27,16,107,0.9954999999999999,3.2800000000000002,0.59
6.8,0.24000000000000002,44,172,0.9944,3.29,0.55
8,0.22,83,197,0.9981,3.14,0.45
8.9,0.33999999999999997,13,176,0.9946,3.14,0.47000000000000003
8.9,0.32999999999999996,14,171,0.9946,3.13,0.47000000000000003
8,0.22,83,197,0.9981,3.14,0.45
6.7,0.18,57,161,0.9946,3.32,0.6599999999999999
7.8,0.2,78,186,0.997,3.14,0.46
7.3,0.13,22,104,0.9924,3.24,0.92
6.6,0.28,57,202,0.9958,3.24,0.39
7.1,0.25,25,122,0.994,3.4299999999999997,0.61
7.6,0.36,28,142,0.9958,3.12,0.43000000000000005
7.6,0.27,45,199,0.9984,3.34,0.5
6.9,0.37,34,137,0.9948,3.1,0.37
7.4,0.21000000000000002,41,144,0.9932,3.15,0.38
8.2,0.18,41,140,0.9952,3.04,0.37
6.3,0.19,35,163,0.9924,3.3099999999999996,0.5
7,0.21000000000000002,38,168,0.9944999999999999,3.34,0.49
5.8,0.32999999999999996,26,166,0.9976,3.09,0.46
5.8,0.32999999999999996,26,166,0.9976,3.09,0.46
7.9,0.29000000000000004,37,154,0.9938,3.06,0.31
6.6,0.31,16,165,0.9997,3.38,0.6
8,0.19,48,140,0.994,3.18,0.49
8,0.2,21,78,0.9921,3.08,0.37
8,0.25,41,248,0.9986,3.03,0.5700000000000001
7.2,0.2,14,103,0.9987,3.06,0.36
7.7,0.3,45,213,0.9991,3.18,0.63
7.2,0.2,14,103,0.9987,3.06,0.36
7.7,0.3,45,213,0.9991,3.18,0.63
7.7,0.3,45,213,0.9991,3.18,0.63
6.4,0.22,34,124,0.9948,3.4,0.39
7.2,0.2,14,103,0.9987,3.06,0.36
7,0.53,39,107,0.993,3.2,0.32
7.3,0.24000000000000002,41,178,0.9988,3.3699999999999997,0.43000000000000005
7.2,0.24000000000000002,50,185,1,3.34,0.42000000000000004
7.6,0.15000000000000002,24,112,0.9932,3.14,0.76
7.7,0.3,45,213,0.9991,3.18,0.63
7.6,0.32999999999999996,44,197,0.9989,3.18,0.64
6.8,0.24000000000000002,40,142,1,3.3,0.41000000000000003
6.8,0.24000000000000002,40,142,1,3.3,0.41000000000000003
6.8,0.35,31,161,0.9952,3.14,0.44
7.9,0.26,73,212,0.9969,2.9299999999999997,0.49
7.5,0.29000000000000004,53,166,0.9966,2.9,0.41000000000000003
7.5,0.29000000000000004,53,166,0.9966,2.9,0.41000000000000003
7.2,0.31,15,89,0.9976,3.29,0.64
6.7,0.44,41,104,0.99,3.29,0.62
10,0.23,45,166,0.9988,2.72,0.43000000000000005
7.4,0.21000000000000002,14,118,0.9942,2.96,0.33999999999999997
8.8,0.23,26,183,0.9984,2.9299999999999997,0.49
7.8,0.33999999999999997,25,106,0.9932,3.01,0.55
7.9,0.26,73,212,0.9969,2.9299999999999997,0.49
7.5,0.29000000000000004,53,166,0.9966,2.9,0.41000000000000003
6,0.28,16,120,0.9933,3.16,0.69
7.9,0.37,64,158,0.9916,3.12,0.59
7.2,0.36,26,98,0.9914,2.9299999999999997,0.59
7.6,0.13,40,126,0.9966,3.21,0.39
6.6,0.25,54,180,0.9958,3.08,0.42000000000000004
7.1,0.18,20,71,0.9926,3.04,0.74
7.9,0.3,20,112,0.9939,2.96,0.46
8.3,0.23,21,153,0.9953,3.09,0.5
6.8,0.43000000000000005,27,135,0.9906,3,0.37
7.2,0.36,26,98,0.9914,2.9299999999999997,0.59
6.6,0.25,54,180,0.9958,3.08,0.42000000000000004
7.1,0.18,20,71,0.9926,3.04,0.74
6.6,0.35,54,177,0.9991,3.17,0.58
7.3,0.22,56,189,0.9994,3.24,0.6599999999999999
8.1,0.26,52.5,158,0.9976,3.03,0.49
7.6,0.13,40,126,0.9966,3.21,0.39
7,0.12000000000000001,27,127,0.9953,3.29,0.41000000000000003
8.2,0.37,10,59,0.9923,2.9699999999999998,0.48000000000000004
7.6,0.26,6,106,0.993,3.15,0.4
6.3,0.2,15,97,0.9931,3.16,0.43000000000000005
6.3,0.22,14,96,0.9932,3.16,0.43000000000000005
7.1,0.25,46,169,0.9926,3.05,0.41000000000000003
7,0.27,47,193,0.9938,3.23,0.39
8.8,0.33999999999999997,46,172,0.9966,3.08,0.4
9.2,0.27,49,228,0.9974,3.04,0.41000000000000003
9.2,0.71,15,93,0.9948,2.8899999999999997,0.33999999999999997
7.2,0.47000000000000003,27,182,0.9964,3,0.35
6.8,0.28,25,87,0.9924,3.23,0.6599999999999999
8.8,0.33999999999999997,46,172,0.9966,3.08,0.4
9.2,0.27,49,228,0.9974,3.04,0.41000000000000003
7.3,0.13,34,172,0.9938,3.23,0.39
7.2,0.16,27,84,0.9928,3.3299999999999996,0.33999999999999997
6.8,0.31,35,143,0.9959,3.14,0.38
8.3,0.36,35,256,1.0001,2.9299999999999997,0.64
6.8,0.31,35,143,0.9959,3.14,0.38
8.3,0.36,35,256,1.0001,2.9299999999999997,0.64
6.3,0.25,48,195,0.9968,3.18,0.52
6,0.45,61,197,0.9932,3.02,0.4
8.1,0.26,39,152,0.9954,2.9899999999999998,0.58
6.4,0.22,57,158,0.9992,3.6,0.43000000000000005
5.7,0.45,61,197,0.9932,3.02,0.4
7.2,0.19,37,135,0.9939,3.34,0.5700000000000001
6.7,0.31,29,160,0.9952,3.04,0.44
8,0.25,49,219,0.9996,2.96,0.46
8.1,0.31,29,142,0.9924999999999999,3.01,0.33999999999999997
8.1,0.24000000000000002,49,172,0.996,3.3699999999999997,0.74
8,0.25,49,219,0.9996,2.96,0.46
6.4,0.29000000000000004,66,169,0.9973,2.8899999999999997,0.5700000000000001
7.2,0.15000000000000002,16,63,0.9937,3.3699999999999997,0.4
7,0.12000000000000001,22,89,0.9966,3.29,0.38
7.4,0.32,53,238,1.0016999999999998,2.96,0.58
8.5,0.17,13,91,0.993,2.79,0.37
8.5,0.17,13,91,0.993,2.79,0.37
9.5,0.21000000000000002,21,123,0.9959,2.9,0.64
8.2,0.21000000000000002,11,99,0.9958,3.17,0.5700000000000001
7.4,0.32,53,238,1.0016999999999998,2.96,0.58
6.8,0.31,50,173,0.9958,3.19,0.46
6.8,0.27,50,163,0.9979,3.03,0.38
7.4,0.21000000000000002,13,114,0.9941,3.12,0.35
8,0.23,53,186,0.997,3.09,0.56
7.6,0.2,41,142,0.9934,3.4299999999999997,0.53
6.3,0.41000000000000003,49,164,0.9927,3.53,0.7899999999999999
8.3,0.49,32,116,0.9944,3.23,0.47000000000000003
6.3,0.41000000000000003,49,164,0.9927,3.53,0.7899999999999999
7.6,0.2,37,133,0.9963,3.15,0.42000000000000004
7.5,0.26,33,139,1.0010999999999999,3.17,0.39
7.5,0.26,33,139,1.0010999999999999,3.17,0.39
6.8,0.27,76,197,0.9959,3.24,0.43000000000000005
6.8,0.28,35,208,0.9973,3.57,0.55
8.4,0.2,30,143,0.9966,3.25,0.5
7.9,0.32999999999999996,23,103,0.9932,3.19,0.54
7.5,0.38,57,184,0.9984,3.09,0.46
7.6,0.2,53,212.5,0.999,3.14,0.46
7.6,0.2,53,212.5,0.999,3.14,0.46
7.6,0.2,53,212.5,0.999,3.14,0.46
7.6,0.2,53,212.5,0.999,3.14,0.46
7.6,0.2,53,212.5,0.999,3.14,0.46
8.1,0.19,48,181,1.0006,3.2,0.62
7.6,0.16,27,151,0.9937,3.2,0.53
8.1,0.22,57,176,0.9954,3.12,0.55
8,0.22,63,201,0.997,3.11,0.53
7.1,0.32999999999999996,30,102,0.9912,3.08,0.31
6.4,0.43000000000000005,5,110,0.9939,3.24,0.52
7.6,0.2,53,212.5,0.999,3.14,0.46
7,0.12000000000000001,17,103,0.9957,3.5,0.44
7.4,0.3,33,180,0.9926,3.13,0.45
7,0.28,47,168,0.9994,3.34,0.6699999999999999
8.4,0.2,51,170,1.0004,3.34,0.8200000000000001
7,0.28,47,168,0.9994,3.34,0.6699999999999999
8.4,0.2,51,170,1.0004,3.34,0.8200000000000001
8.4,0.2,51,170,1.0004,3.34,0.8200000000000001
7.3,0.18,32,197,1.0002,3.13,0.46
6.8,0.31,56,145,0.9922,3.19,0.46
6.7,0.31,58,147,0.9922,3.18,0.46
7.6,0.17,43,154,0.9934,3.36,0.69
7.4,0.3,33,180,0.9926,3.13,0.45
7.4,0.26,58,178,0.9941,3.42,0.6799999999999999
7,0.28,47,168,0.9994,3.34,0.6699999999999999
8.4,0.2,51,170,1.0004,3.34,0.8200000000000001
5.6,0.18,16,84,0.9924,3.34,0.58
7.2,0.15000000000000002,21,159,0.9948,3.52,0.47000000000000003
8,0.4,27,98,0.9934999999999999,3.18,0.41000000000000003
7,0.25,20,95,0.9918,3.23,0.53
7.2,0.15000000000000002,21,159,0.9948,3.52,0.47000000000000003
6.8,0.18,37,160,0.9924,3.3699999999999997,0.45
6.6,0.32,38,133,0.9979,3.22,0.6699999999999999
9,0.55,14,71,0.993,2.94,0.36
6.9,0.19,22,84,0.994,3.11,0.6599999999999999
6.3,0.41000000000000003,28,110,0.991,3.3,0.38
9,0.55,14,71,0.993,2.94,0.36
7,0.2,12,136,0.9922,3.25,0.46
6.6,0.32,38,133,0.9979,3.22,0.6699999999999999
7.7,0.26,36,163,0.9937,3.19,0.7
6.3,0.21000000000000002,46,142,0.9928,3.23,0.42000000000000004
7.6,0.33999999999999997,45,215,0.9964999999999999,3.11,0.53
6.3,0.21000000000000002,46,142,0.9928,3.23,0.42000000000000004
8,0.43000000000000005,29,190,0.9991,3.07,0.64
7.5,0.3,44,149,0.9948,3.08,0.42000000000000004
6.4,0.26,5,60,0.9924999999999999,3.09,0.54
6.9,0.32,51,180,0.9958,3.13,0.45
8.9,0.21000000000000002,33,150,0.9962,3.1,0.45
7.6,0.33999999999999997,45,215,0.9964999999999999,3.11,0.53
9.5,0.42000000000000004,22,145,0.9951,3.06,0.52
7.6,0.29000000000000004,32,160,0.9944,3.14,0.47000000000000003
6.5,0.25,29,101,0.9916,3.24,0.54
7.2,0.23,50,183,0.9987,3.4099999999999997,0.4
7.9,0.35,11,124,0.9928,3.25,0.48000000000000004
8.8,0.2,18,72,0.9926,2.9699999999999998,0.35
5.7,0.27,20,155,0.9934,3.8,0.41000000000000003
7.6,0.29000000000000004,32,160,0.9944,3.14,0.47000000000000003
5.5,0.14,22,104,0.9949,3.34,0.44
8.7,0.24000000000000002,11,71,0.9926,3.08,0.38
6.7,0.3,56,212,0.997,3.22,0.59
5.5,0.14,22,104,0.9949,3.34,0.44
5.6,0.13,22,104,0.9948,3.34,0.45
7.4,0.18,30,107,0.992,2.9699999999999998,0.53
5.7,0.385,22,115,0.9964,3.2800000000000002,0.63
8.7,0.24000000000000002,11,71,0.9926,3.08,0.38
8.3,0.32999999999999996,22,126,0.9982,3.38,0.47000000000000003
6.8,0.33999999999999997,28,156,0.9954999999999999,3.14,0.41000000000000003
6.8,0.32999999999999996,29,155,0.9954999999999999,3.14,0.42000000000000004
6.3,0.28,32,172,0.9958,3.3899999999999997,0.5700000000000001
6.8,0.21000000000000002,41,146,1.0001,3.3,0.36
6.8,0.21000000000000002,41,146,1.0001,3.3,0.36
8.6,0.48500000000000004,19,101,0.9918,3.01,0.38
8.6,0.48500000000000004,19,101,0.9918,3.01,0.38
7.3,0.29000000000000004,27,155,0.9931,3.07,0.26
6.8,0.21000000000000002,41,146,1.0001,3.3,0.36
6.7,0.31,20,151,0.9926,3.36,0.8200000000000001
7.3,0.29000000000000004,45,227,0.9966,3.12,0.47000000000000003
5.7,0.46,31,169,0.9932,3.13,0.47000000000000003
6.8,0.28,58,223,0.9969,3.22,0.56
6.7,0.23,23,96,0.9924999999999999,3.32,0.4
6.9,0.17,34,132,0.9914,3.16,0.48000000000000004
7.6,0.18,38,123,0.996,3.6,0.46
6.6,0.22,51,180,0.9952,3.3,0.75
7.8,0.27,21,127,0.9934,3.15,0.44
7.7,0.28,25,142,0.9939,3.16,0.39
7.6,0.29000000000000004,26,146,0.9939,3.16,0.39
5.7,0.32,26,104,0.9906,3.44,0.37
7.1,0.32999999999999996,25,126,0.9901,3.22,0.33999999999999997
7.3,0.33999999999999997,25,173,0.9948,3.2600000000000002,0.51
6.5,0.19,31,140,0.995,3.2600000000000002,0.6799999999999999
6.6,0.23,43,164,0.9953,3.27,0.76
6.6,0.27,57,189,0.9953,3.3099999999999996,0.7899999999999999
6.6,0.22,51,180,0.9952,3.3,0.75
7.6,0.18,38,123,0.996,3.6,0.46
6.8,0.36,10,124,0.9948,3.3,0.6699999999999999
7,0.22,39,198,0.9951,3.52,0.54
5.9,0.17,25,119,0.9931,3.68,0.72
7.4,0.45,17,117,0.9962,3.32,0.41000000000000003
6.8,0.36,10,124,0.9948,3.3,0.6699999999999999
7.5,0.42000000000000004,18,95,0.9959,3.22,0.32999999999999996
7.5,0.32999999999999996,25,119,0.9962,3.15,0.33999999999999997
9.4,0.3,14,111,0.9958,2.8499999999999996,0.42000000000000004
7.9,0.17,47,150,0.9948,3.29,0.76
7.9,0.17,47,150,0.9948,3.29,0.76
8.2,0.17,17,101,0.994,3.14,0.58
8.3,0.17,48,153,0.9942,3.12,0.58
8.7,0.15000000000000002,29,130,0.9942,3.22,0.38
7.9,0.17,47,150,0.9948,3.29,0.76
7.2,0.25,51,172,0.9964,3.16,0.44
7.2,0.24000000000000002,53,176,0.9958,3.17,0.38
5.3,0.76,27,93,0.9932,3.34,0.38
6.6,0.22,22,136,0.9986,2.94,0.35
6.6,0.22,22,136,0.9986,2.94,0.35
8.4,0.28,33,146,0.9988,3.4,0.46
6.8,0.32,5,129,0.9953,3.19,0.4
6.7,0.24000000000000002,31,145,0.9983,3.36,0.4
7.4,0.18,72,163,1,3.42,0.35
6,0.16,43,153,0.9951,3.63,0.46
6.7,0.24000000000000002,31,145,0.9983,3.36,0.4
6.8,0.28,16,85,0.9906,3.19,0.56
6.2,0.33999999999999997,28,237,0.9981,3.18,0.49
6,0.27,35,128,0.9936,3.12,0.45
6,0.16,43,153,0.9951,3.63,0.46
6.8,0.32,5,129,0.9953,3.19,0.4
8.5,0.24000000000000002,40,234,1.0005,3.02,0.6599999999999999
8.1,0.24000000000000002,46,141,0.9972,3.16,0.48000000000000004
7.4,0.18,72,163,1,3.42,0.35
7.7,0.23,59,186,0.9969,3.12,0.55
6.5,0.22,44,138,1.0001,3.3,0.37
6.5,0.22,44,138,1.0001,3.3,0.37
6.5,0.22,44,138,1.0001,3.3,0.37
5.7,0.32999999999999996,20,93,0.9934,3.38,0.62
7.7,0.23,59,186,0.9969,3.12,0.55
6.5,0.22,44,138,1.0001,3.3,0.37
6.8,0.2,19,68,0.9902,3.14,0.37
7.7,0.26,26,117,0.993,3.21,0.56
6.4,0.2,18,126,0.9914,3.4299999999999997,0.42000000000000004
8,0.16,14,122,0.9941,3.2,0.39
6.8,0.25,47,154,0.9967,3.05,0.38
7.7,0.39,36,109,0.9918,3.19,0.58
6.9,0.26,59,173,0.998,3.3899999999999997,0.38
6.8,0.25,47,154,0.9967,3.05,0.38
7.7,0.39,36,109,0.9918,3.19,0.58
6,0.28,42,163,0.9957,3.2,0.46
6.5,0.43000000000000005,23,174,0.9986,3.3099999999999996,0.55
5.9,0.5,36,146,0.9948,3.4299999999999997,0.5
6.8,0.28,15,115,0.9918,3.27,0.72
7,0.35,21,144,0.9923,3.3499999999999996,0.38
7.1,0.22,49,158,0.9998,3.3699999999999997,0.38
7.1,0.22,49,158,0.9998,3.3699999999999997,0.38
8.3,0.24000000000000002,22,162,0.9914,2.9899999999999998,0.6799999999999999
6.8,0.26,38,118,0.9939,3.25,0.52
7.2,0.16,41,224,0.9966,3.38,0.55
7.9,0.18,31,132,0.995,3.25,0.52
7.2,0.16,41,224,0.9966,3.38,0.55
5.5,0.24000000000000002,19,102,0.994,3.27,0.31
7.1,0.32999999999999996,12,105,0.9972,3.05,0.39
7.7,0.28,31,117,0.9998,3.27,0.5
7.7,0.28,31,117,0.9998,3.27,0.5
7.5,0.26,64,179,0.9982,3.1,0.46
6.5,0.14,18,89,0.9924,3.4,0.74
8.2,0.21000000000000002,53,145,0.9972,3.17,0.48000000000000004
7.2,0.2,49,165,0.997,3.4,0.42000000000000004
7.2,0.115,26,105,0.9954,3.44,0.4
6.4,0.29000000000000004,20,142,0.9962,3.1,0.54
7.1,0.32999999999999996,12,105,0.9972,3.05,0.39
6.8,0.24000000000000002,31,99,0.9921,3.24,0.46
7,0.24000000000000002,36,102,0.9904999999999999,3.18,0.43000000000000005
7.7,0.28,31,117,0.9998,3.27,0.5
7,0.22,15,76,0.993,3.2,0.41000000000000003
7.5,0.18,23,91,0.9941,3.27,0.45
7.8,0.29000000000000004,33,181,0.9962,3.11,0.46
7.9,0.28,9,76,0.992,3.05,0.31
8.5,0.25,31,92,0.9922,3.01,0.32999999999999996
7.4,0.18,26,105,0.994,3.52,0.6599999999999999
6.3,0.24000000000000002,6,61,0.9897,3.3,0.33999999999999997
6,0.32999999999999996,29,124,0.9954,3.4699999999999998,0.48000000000000004
6.8,0.37,29,79,0.99,3.23,0.46
9.9,0.49,19,115,0.9948,2.77,0.44
8.5,0.25,31,92,0.9922,3.01,0.32999999999999996
8.4,0.22,55,130,0.998,2.96,0.35
7,0.35,15,162,0.9944,3.18,0.47000000000000003
7,0.35,15,162,0.9944,3.18,0.47000000000000003
7.4,0.19,48.5,229,0.9986,3.14,0.49
7.4,0.19,48.5,229,0.9986,3.14,0.49
7.4,0.19,48.5,229,0.9986,3.14,0.49
7.4,0.19,48.5,229,0.9986,3.14,0.49
7.4,0.19,48.5,229,0.9986,3.14,0.49
6.9,0.32,11,117,0.996,3.23,0.37
7.6,0.32,43,163,0.9999,3.15,0.54
7.4,0.19,48.5,229,0.9986,3.14,0.49
7.4,0.19,48.5,212,0.9986,3.14,0.49
6.9,0.32,11,117,0.996,3.23,0.37
6,0.33999999999999997,23,126,0.9951,3.25,0.44
7.6,0.32,43,163,0.9999,3.15,0.54
7.7,0.24000000000000002,33,106,0.993,3.22,0.55
8,0.36,29,146,0.9982,3.4,0.46
7.4,0.29000000000000004,30,114,0.992,3.11,0.4
6.6,0.32,37,146,0.9963,3.24,0.47000000000000003
6.3,0.3,38,141,0.995,3.22,0.47000000000000003
6.4,0.32999999999999996,29,109,0.9956,3.29,0.47000000000000003
7.5,0.18,24,94,0.997,3.19,0.44
6.5,0.39,14,74,0.9936,3.08,0.53
6.8,0.25,13,137,0.9934999999999999,3.11,0.42000000000000004
6.4,0.18,24,90,0.9963,3.3499999999999996,0.49
7.1,0.18,36,125,0.9967,2.92,0.54
7.6,0.27,29,110,0.9912,3.3099999999999996,0.51
9.2,0.23,34,145,0.9981,3.09,0.32
7.9,0.28,31,153,0.9966,3.27,0.51
7.1,0.18,36,125,0.9967,2.92,0.54
6.4,0.18,24,90,0.9963,3.3499999999999996,0.49
6.8,0.25,13,137,0.9934999999999999,3.11,0.42000000000000004
7,0.22,20,71,0.9902,3.1,0.38
7.3,0.18,26,101,0.99,3.09,0.37
7.1,0.26,53,187,0.996,3.16,0.52
6.6,0.25,77,231,0.9966,3.24,0.52
6.4,0.24000000000000002,31,157,0.9962,3.25,0.53
6,0.28,23,147,0.994,3.23,0.6699999999999999
7.1,0.26,53,187,0.996,3.16,0.52
7.8,0.24000000000000002,14,167,0.994,3.21,0.55
7.6,0.27,19,175,0.9944,3.22,0.56
7.7,0.39,35,178,0.9974,3.2600000000000002,0.6
8.9,0.24000000000000002,16,132,0.996,3,0.37
6.6,0.23,36,138,0.9922,3.15,0.64
7.1,0.26,13,128,0.9917,3.19,0.49
7,0.32,24,125,0.9918,3.17,0.64
7.4,0.24000000000000002,53,150,0.9936,3.18,0.5
6.9,0.21000000000000002,35,136,0.9938,3.63,0.7799999999999999
7,0.32,24,125,0.9918,3.17,0.64
7.4,0.17,23,107,0.9939,3.52,0.65
7.1,0.26,13,128,0.9917,3.19,0.49
8.5,0.28,32,161,0.9981,3.13,0.4
7.8,0.3,16,96,0.9941,3.32,0.62
8.1,0.25,18,129,0.9928,3.21,0.38
7.7,0.28,29,163,0.9952,3.44,0.6
6.5,0.24000000000000002,36,134,0.9898,3.2800000000000002,0.36
7,0.22,40,120,0.9914,2.98,0.44
8.5,0.28,32,161,0.9981,3.13,0.4
8,0.45,25,157,0.9957,3.06,0.47000000000000003
6.9,0.23,44,169,0.998,3.42,0.42000000000000004
8,0.45,25,157,0.9957,3.06,0.47000000000000003
7.6,0.23,32,166,0.9986,3.03,0.44
7.7,0.28,60,177,0.9983,3.08,0.46
7.7,0.27,64,179,0.9982,3.07,0.46
7.1,0.2,45,124,0.997,2.92,0.59
6.9,0.25,42,150,0.9947,3.21,0.36
7.1,0.2,45,124,0.997,2.92,0.59
6.9,0.25,42,150,0.9947,3.21,0.36
8.4,0.2,16,89,0.9941599999999999,2.96,0.45
6.5,0.39,10,164,0.9951599999999999,3.3499999999999996,0.51
7.2,0.23,20,90,0.99496,3.17,0.7899999999999999
6.9,0.44,10,147,0.9974,3.32,0.46
7.1,0.28,48,184,0.9957900000000001,3.16,0.5
6.4,0.33999999999999997,37,162,0.9983,3.13,0.45
6.1,0.15000000000000002,39,151,0.99471,3.6,0.44
6.9,0.44,10,147,0.9974,3.32,0.46
7.2,0.29000000000000004,41,180,0.99644,3.16,0.49
7.1,0.28,48,184,0.9957900000000001,3.16,0.5
6.1,0.23,49,169,0.99699,3.05,0.54
6.7,0.23,52,171,0.9975799999999999,3.54,0.74
7,0.36,35,228,0.9977,3.13,0.51
7.5,0.31,28,141,0.99397,3.16,0.38
6.4,0.33999999999999997,37,162,0.9983,3.13,0.45
6.1,0.15000000000000002,39,151,0.99471,3.6,0.44
7.4,0.2,16,100,0.9924299999999999,3.2800000000000002,0.45
6.3,0.27,45,186,0.9962,3.23,0.47000000000000003
9.2,0.33999999999999997,46,235,1.0018199999999997,3.08,0.61
7.4,0.18,34,101,0.9938400000000001,3.54,0.6
7.2,0.29000000000000004,51,174,0.99582,3.16,0.52
6.3,0.27,45,186,0.9962,3.23,0.47000000000000003
6.2,0.26,47,172,0.9924,3.14,0.43000000000000005
7.3,0.21000000000000002,35,133,0.99466,3.38,0.46
7.1,0.14,24,128,0.99212,2.9699999999999998,0.6799999999999999
7.2,0.39,34,132,0.99449,3.11,0.53
7.6,0.48000000000000004,57,205,0.9974799999999999,3.24,0.45
7.2,0.39,34,132,0.99449,3.11,0.53
7.6,0.48000000000000004,57,205,0.9974799999999999,3.24,0.45
6.5,0.36,20,134,0.99475,3.18,0.45
8.5,0.25,11,61,0.99189,3.06,0.44
6.9,0.3,49,159,0.99827,3.11,0.48000000000000004
6.6,0.19,53,154,0.99752,3.52,0.77
6.9,0.3,49,159,0.99827,3.11,0.48000000000000004
9.4,0.42000000000000004,20,167,0.9947900000000001,3.08,0.43000000000000005
6.6,0.19,53,154,0.99752,3.52,0.77
6.3,0.2,35,152,0.99642,3.4699999999999998,0.4
8.5,0.19,47,169,1.00047,3.07,0.6699999999999999
7.3,0.19,41,107,0.99382,3.53,0.6599999999999999
6.7,0.25,50,156,0.9978400000000001,3.3899999999999997,0.46
6.2,0.25,28,108,0.99486,3.4,0.42000000000000004
6.1,0.46,10,94,0.99537,3.3499999999999996,0.47000000000000003
7.3,0.19,41,107,0.99382,3.53,0.6599999999999999
7.5,0.29000000000000004,47,178,0.9983799999999999,3.04,0.49
6.7,0.31,57,200,0.99566,3.17,0.44
7.4,0.14,25,91,0.99268,3.53,0.39
6.7,0.31,57,200,0.99566,3.17,0.44
7.1,0.4,45,149,0.99468,3.08,0.56
6.4,0.16,20,77,0.9933,3.61,0.54
6.3,0.16,18,66,0.99307,3.61,0.55
7.4,0.32999999999999996,67,210,0.99907,3.06,0.6799999999999999
7.4,0.32999999999999996,67,210,0.99907,3.06,0.6799999999999999
7.4,0.32999999999999996,67,210,0.99907,3.06,0.6799999999999999
7.4,0.32999999999999996,67,210,0.99907,3.06,0.6799999999999999
6.6,0.41000000000000003,47,144,0.99471,3.17,0.49
6.7,0.43000000000000005,49,145,0.99471,3.17,0.49
7.4,0.32999999999999996,67,210,0.99907,3.06,0.6799999999999999
7.3,0.4,26,97,0.9914799999999999,3.16,0.58
7.4,0.18,21,106,0.99383,3.52,0.64
8.6,0.17,38,150,0.99365,3.1,0.56
6.5,0.32,39,208,0.99272,3.18,0.46
7.3,0.4,26,97,0.9914799999999999,3.16,0.58
7,0.32,38,115,0.99235,3.38,0.58
7.5,0.42000000000000004,62,150,0.99508,3.23,0.37
